"Feature.ID","Taxon","Confidence"
"X84b6efc1d58c87abc4663e4486ce7da3","d__Bacteria; p__Firmicutes; c__Bacilli; o__RF39; f__RF39; g__RF39; s__gut_metagenome",0.992123854590127
"Xa5a64baa684996bc7004409b99ba80cc","d__Bacteria; p__Firmicutes; c__Bacilli; o__RF39; f__RF39; g__RF39; s__uncultured_bacterium",0.948764184425846
"Xdd887bed9045e6e59c223bf9074e8f71","d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__uncultured; g__uncultured; s__uncultured_bacterium",0.999950204650606
"X5ddf8f4c1b671d63629dbea81e5c4791","d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Anaerovoracaceae; g__Mogibacterium; s__uncultured_bacterium",0.999981216108103
"X55b46c611ba6f655c32fa07e3cba9692","d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Barnesiellaceae; g__Barnesiella",0.999999989655413
"Xc972c48160066b18fd68672c989f61df","d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_vadinBB60_group; f__Clostridia_vadinBB60_group; g__Clostridia_vadinBB60_group; s__gut_metagenome",0.997287854880389
"X47e4ceae3375ca0298f0f7bf34e0eb95","d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae",0.99999548867087
"X06b473ec44d7f3f8bfb87abd579bd086","d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides",0.999999998002588
"X9d498810dc58bc72f751c4a78ae436c3","d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014; s__uncultured_bacterium",0.970625480503469
"X847ec8036239d4fabb667ebd0a2b8a22","d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__NK4A214_group; s__metagenome",0.863608371543662
"X332654b6cec803fb58e8a86289c06695","d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Eisenbergiella; s__uncultured_bacterium",0.993794345783369
"X420822f499a8b6daf36d335d133a4c88","d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae",0.999997336145321
"X489bdd2efcaf10bbc00b05079670566e","d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Sutterellaceae; g__Parasutterella",0.999999996005357
"X46bf8f29dcdd10d267d85c2367dcf055","d__Bacteria; p__Firmicutes; c__Negativicutes; o__Acidaminococcales; f__Acidaminococcaceae; g__Succiniclasticum",0.999999999937948
"X836c007b440b8e643852747351e1c46a","d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__UCG-010; g__UCG-010; s__uncultured_bacterium",0.995917885415269
"X2cdf6905b91a82521fe82a6c098fe26d","d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014; s__uncultured_bacterium",0.809518587335913
"Xa2713ccc193e152f40c7543c2e500f59","d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Sutterellaceae; g__Parasutterella",0.999999996523228
"Xf799375cb124c3053a53dcf08ffaefdb","d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Oscillibacter; s__uncultured_bacterium",0.956689136270063
"Xaa1e9fec805d80bc6c87ebf4ca96d7b7","d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Sutterellaceae; g__Sutterella; s__gut_metagenome",0.959064145347103
"Xa6a2c06e43232516551d92e5d02e7ab1","d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Rikenellaceae_RC9_gut_group; s__uncultured_bacterium",0.999572225999883
"X6c228f0e0ce1947bad3c2b5f0e5cc6e3","d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae",0.999910217803521
"X8a0af37e470f74e7c58f91cbb368a154","d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium",0.986560294558388
"X48a7ff410826aff70426af8da1801785","d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae",0.999999845427807
"X023742f24e8a5d60386a77995564b5f7","d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Ruminococcus",0.845605143611591
"X6e438f89d6c395e5c85077b9ce93058a","d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__uncultured; s__uncultured_bacterium",0.995716047208844
"Xa461a8e5ab7ebb86a958968a92dd53b3","d__Bacteria; p__Firmicutes; c__Clostridia; o__Christensenellales; f__Christensenellaceae; g__Christensenellaceae_R-7_group",0.91080458999291
"X3b724d8d0ab40788b320a81aa2b54f10","d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia; f__Hungateiclostridiaceae; g__Ruminiclostridium; s__uncultured_bacterium",0.987086287123454
"X9dccc95ec03c94f674a3b477dae30b53","d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__gut_metagenome",0.88552132748276
"X3428ea18ab4f3244d65f0fd78cc67987","d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium",0.868559125649661
"Xe0565865ef72ba498c2938b247ff36dc","d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Eisenbergiella; s__uncultured_organism",0.897229924157024
"X76e1aee1145042620c020a2d5ab4b976","d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium",0.99967482547153
"Xdea20e60a9be5f5bbfddd296a6c6eeef","d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella",0.999997491779116
"X06c214f56026f8ffd260f153bd0cf856","d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Alloprevotella; s__gut_metagenome",0.999918448605669
"Xe52994cd67774b8f72113d04a0b2c493","d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Anaerovoracaceae; g__Family_XIII_UCG-001; s__uncultured_bacterium",0.999685778001452
"X5ff28264393a07aae53fba4e276a99a4","d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae",0.999991762668418
"Xc6d1a3c5c15855f6d72c164ebcb4c4d0","d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Roseburia; s__uncultured_bacterium",0.718661986190232
"X630532cabb74720c1204579e6fe741b4","d__Bacteria; p__Synergistota; c__Synergistia; o__Synergistales; f__Synergistaceae; g__Cloacibacillus; s__Cloacibacillus_evryensis",0.902009688119972
"X4d77ae467717a5b51ce13ce90087bac3","d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotellaceae_NK3B31_group; s__uncultured_organism",0.874217296435171
"X6bf558551d043e34712786c41af51114","d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__Bifidobacterium_dentium",0.927634332189076
"X509eef1e1803c2fc35f831dc128c06e6","d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__uncultured; g__uncultured; s__gut_metagenome",0.999999983344267
"X31a700712948f29b0bffa5b993d6d669","d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Anaerovoracaceae; g__Family_XIII_AD3011_group",0.986731040727275
"X13643109fd014bffce11785bc0533dc4","d__Bacteria; p__Firmicutes; c__Clostridia; o__Christensenellales; f__Christensenellaceae; g__Christensenellaceae_R-7_group",0.857846546730205
"X8468de76040745f25f27ea4390e2d48e","d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides",0.99999999998721
"Xc4f2d417aee3ce7ad8670c1046c40bbb","d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__UCG-005; s__uncultured_organism",0.929522908856872
"Xdcf53938d6a1a8968b8da5f1fdcf0444","d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Oscillibacter",0.949118081507818
"X67695779e096033b15ee36910970dd15","d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Barnesiellaceae; g__Coprobacter; s__uncultured_bacterium",0.785322912101747
"X5d08965fca686df6be66ffa39dc2dd72","d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Oscillibacter; s__uncultured_bacterium",0.98624801017529
"X447c92ea1d6d10387267825e1885dbe0","d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__Prevotellaceae_bacterium",0.894231406143063
"X6d1b78b712bd7eb56b3048c9923adaa4","d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelatoclostridiaceae; g__Asteroleplasma; s__metagenome",0.999999273788498
"X7b8b381c056e3cf2e57d5f31bb7d2e81","d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014; s__uncultured_bacterium",0.792657831901679
"X4275e93d0b38a9b3cf531cdc04651fc8","d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Sutterellaceae; g__Sutterella; s__Sutterella_wadsworthensis",0.928560802658687
"X947d156286c56d50cf6a453cb1baa7ea","d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__UCG-010; g__UCG-010; s__uncultured_bacterium",0.985054287660302
"X91eb644a6d2280125651783375b51393","d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae",0.999473281102961
"X2a7ee151e83dbc4a4ac13f84a434c8c7","d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__Adlercreutzia",0.983387550678721
"Xda66ec5ac49a75113ecded18969cc491","d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Barnesiellaceae; g__Barnesiella",0.770091173392927
"X4c7c04878b5585a68cf5561aea24b743","d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Sutterellaceae; g__Sutterella",0.995490192786592
"Xc66075fa5e4f6327b6d63baafe040486","d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium",0.999672939458939
"X23abd53f86568fc58b6c0af8e6dde129","d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__UCG-005",0.9998390918675
"X76e99411911e3589c992aa54da16637c","d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Marinifilaceae; g__Butyricimonas",0.999999999998607
"X9dce6c2f17ce818662a79d69ccf18232","d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_UCG-003; s__uncultured_bacterium",0.928901212493195
"Xa8063143a585d34584db07c71d120b11","d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Ruminococcus; s__bacterium_enrichment",0.755750877207032
"X1cdba31a8baa2304fa433d2d18abc2d7","d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__uncultured",0.895944391459505
"X5aa0a372868b5cf0961a906f6b7241ba","d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Rikenellaceae_RC9_gut_group",0.999999949961067
"X708fae247337ff21e122bd973fafbc26","d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae",0.999999714486961
"Xe601b3790a28076952f59da36b7882d2","d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium",0.981083465332869
"X19033ae2624f82200e06101928058c29","d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Collinsella",0.999999984220411
"X79a2ab7a565b506c1f558a91eaba9245","d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Sutterellaceae; g__Sutterella",0.999970197201022
"X64d94620fe0f5db1cd211f24f6a6d659","d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptococcales; f__Peptococcaceae; g__Peptococcus; s__uncultured_organism",0.999718309035363
"X48c4b191636fda4c5e9f5c4b6cb75b27","d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae",0.999999998782839
"Xe861b6278d1556d939208c77f461a3a0","d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae",0.999998195142648
"X1e5adf3bea242453b4c828c919fa88d2","d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides",0.999999801601694
"Xa96ca8181ebf70eb7681449e9c855fb9","d__Bacteria; p__Firmicutes; c__Negativicutes; o__Acidaminococcales; f__Acidaminococcaceae; g__Phascolarctobacterium",0.99999929498258
"Xf917b28c8a7cdc464a1c2aa8faf9d013","d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__UCG-010; g__UCG-010; s__uncultured_bacterium",0.893965359403365
"Xfc2bf17d11280ea7e498670124f07400","d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelatoclostridiaceae; g__Erysipelatoclostridium; s__[Clostridium]_spiroforme",0.975163074973962
"Xf4b851f4864d0ce9b28c3d89cf75e3cc","d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Oscillospira; s__uncultured_bacterium",0.894787671776712
"X830288ad70f5474885359c5e7a2ccde0","d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Barnesiellaceae; g__Barnesiella",0.99999999968177
"X49be1cf705dcb431efd30f7bfc43ebbe","d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__Bacteroidaceae_bacterium",0.999557476917816
"X5760d137b235c0acd6151b2564fc6767","d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_vadinBB60_group; f__Clostridia_vadinBB60_group; g__Clostridia_vadinBB60_group; s__uncultured_organism",0.99997965250957
"X9cfd24a62a63da5c5df3ce06a2affe6e","d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__NK4A214_group",0.999998803925417
"X6e3a76e72fd0610d0f2fb5d311949085","d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014",0.999999967028004
"X8a399e8013fd08d82d77705bade460b8","d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_vadinBB60_group; f__Clostridia_vadinBB60_group; g__Clostridia_vadinBB60_group; s__metagenome",0.999997790708047
"X7f34d10b618395249edd803b0a98c358","d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__UCG-010; g__UCG-010; s__uncultured_bacterium",0.783305110660564
"Xdb060dde90a5ead21507abcf8b468b9b","d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__uncultured; s__uncultured_bacterium",0.999861959134716
"Xd803b990cf8ab519d1ae4a41ae6a6e0f","d__Bacteria; p__Firmicutes; c__Bacilli; o__RF39; f__RF39; g__RF39; s__uncultured_bacterium",0.917495518380116
"X6ca83bb8d84d22ff21607c96e42f4295","d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__Puniceicoccaceae; g__uncultured; s__uncultured_bacterium",0.999996864060037
"X386622a3b30e3e131e44a1db5038508d","d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus",0.999999986714499
"Xd4e6694aaebe594be5d9ffe6f1e11fc1","d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014",0.999999999936694
"X917b20e3b1e7e4708dfca0940b56008c","d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__uncultured; s__uncultured_organism",0.79784431761761
"X6b5a346259490595ac088cdd0432a9cd","d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae",0.999999999999995
"Xd4a06ed6c57672f348f7136802554051","d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella",0.999999717227167
"Xd8b3b0538588c436015ccffb03e229fc","d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria; o__Victivallales; f__vadinBE97; g__vadinBE97; s__uncultured_rumen",0.890031188196939
"Xaae86a19754bc624783f16ad71e2ebdb","d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__[Ruminococcus]_gauvreauii_group; s__uncultured_bacterium",0.774462449988033
"Xb7fb7b8de1b4e013e7255cec428893a7","d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria; o__Victivallales; f__Victivallaceae; g__Victivallaceae; s__uncultured_rumen",0.722443417242632
"Xd1db3c93ad563ee0bb13694180f78fa7","d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella",0.99999949387411
"X5c293da1a2ab9d9e8bc466e92aab8d75","d__Bacteria; p__Firmicutes; c__Clostridia; o__Christensenellales; f__Christensenellaceae; g__Christensenellaceae_R-7_group; s__uncultured_sludge",0.705205046318735
"Xe9fcca67ffeaa6ee077295ae60bb03bf","d__Bacteria; p__Cyanobacteria; c__Vampirivibrionia; o__Gastranaerophilales; f__Gastranaerophilales; g__Gastranaerophilales; s__uncultured_bacterium",0.897373035252769
"X87d73bc56e2a1c74c19abea1d8d21599","d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium",0.999693805522121
"X1a9b1bbd7d800a46e40664e26298b33b","d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Butyricicoccaceae; g__UCG-009; s__uncultured_bacterium",0.940328734552153
"Xbaa6071bb0d26f15591c0c52228c7cdf","d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__uncultured; s__metagenome",0.987513380498269
"Xad23727bc3e6dc84a4c52399fe4f0d39","d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium",0.986872015939891
"Xf0d815d27d6e567b897d8dd8624614d2","d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium",0.996398977563679
"X034aff9924fd759bf85ced0785ad58d0","d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes",0.999999999990848
"X9228756628ca33af7e8809e0968c79f8","d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__Senegalimassilia; s__uncultured_bacterium",0.990514192422706
"X1d5e1e5dff57de2cf3a772466a680cb2","d__Bacteria; p__Cyanobacteria; c__Vampirivibrionia; o__Gastranaerophilales; f__Gastranaerophilales; g__Gastranaerophilales",0.999999999998802
"X5fbbb239773ae84a723c37964273defa","d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnoclostridium; s__uncultured_organism",0.940339971249851
"Xee8401fc93335d8bea890471adf8fe54","d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__Bacteroides_plebeius",0.99975269797852
"X590007ffaf33d033781e115c5bd31e5e","d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__uncultured; s__uncultured_organism",0.99979172017821
"Xcce449a82d12543fabe17ee43a4d6042","d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__UCG-002; s__uncultured_organism",0.907177573391239
"Xb0af4fe0c1b10cb4d5c3cfb1269d5b64","d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__Parabacteroides; s__Parabacteroides_distasonis",0.887551063042002
"X41eb251fd41e05fc99d229f917885844","d__Bacteria; p__Desulfobacterota; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfovibrionaceae; g__uncultured; s__uncultured_Desulfovibrionaceae",0.877738921123747
"X7a21a7b37a92fd75c8f4b1164dfcc6c8","d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides",0.999999999509735
"Xc5d171a8d25ed7926a6592d9b4daeae4","d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium",0.961163404483821
"X6700ec599d0518278c9eeb9183df9932","d__Bacteria; p__Firmicutes; c__Bacilli; o__RF39; f__RF39; g__RF39; s__uncultured_bacterium",0.932845199437799
"X26b97143aa610a1c186fd84acbafa6ce","d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__Parabacteroides",0.999999999912085
"X2beb2dff4006aafa7b15702704e09a6d","d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae",0.99988336554489
"X6c461c2e74583c778acf030841c10d47","d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Flavonifractor",0.791415317439265
"X71341f91fef643b7407efa7b71772d05","d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Sutterellaceae; g__Sutterella; s__gut_metagenome",0.920222018873122
"X2400be29e8e9e834f0a716b78a79e750","d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Subdoligranulum; s__uncultured_organism",0.782882580578565
"Xf32bd9e4b5194f50ee40367a203d3bad","d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides",0.999999998704617
"Xa17d8da0304d3abcd2155778dceee975","d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnoclostridium",0.910980974882192
"X9acab948cc8c490513c3f62be2215323","d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter",0.999999999984847
"Xca2785cdc1d87542bc2437684a70eec6","d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__NK4A214_group; s__uncultured_rumen",0.873622254875017
"Xebc4d8d0a8a402c85acbaddc3f2513c5","d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__UCG-010; g__UCG-010; s__uncultured_bacterium",0.996427406534196
"Xcd5de1793d3e6bda044abfdbc4d8da90","d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Barnesiellaceae; g__Coprobacter; s__Coprobacter_secundus",0.889196277092646
"X4e41d17793e1b908b2b9be8fb22d1ccc","d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Hungatella; s__uncultured_organism",0.932158695695185
"X933819090d2b8cc6fc74ba61d5a0c9a4","d__Bacteria; p__Firmicutes; c__Bacilli; o__RF39; f__RF39; g__RF39; s__uncultured_bacterium",0.883873818459808
"Xc5a6ecd0ae8ac64a7a9e186d82e6496e","d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Sutterellaceae; g__Sutterella; s__Sutturella_timonensis",0.99883186093842
"X62db5676dcb3f0f2e2e4bf6625d0d655","d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Blautia; s__Blautia_marasmi",0.778620520418908
"X646dbf7add30ee8e55802484705ad663","d__Bacteria; p__Firmicutes; c__Clostridia; o__Christensenellales; f__Christensenellaceae; g__Christensenellaceae_R-7_group",0.999519243280498
"Xe88effe1d07b90bf3cdf832d3470bd17","d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium",0.999910828542823
"X8ddc2a51b1ba940193938523772e313d","d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium",0.999795552237295
"Xa96d4f1a9588bf9c8dd1692ee5cd7271","d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__metagenome",0.975530438237215
"X93f06996e4d0bb4eb58865d69c423781","d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__CAG-873; s__uncultured_bacterium",0.999999986516002
"Xba982b61f577df768f4f48cc81c3b817","d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Marvinbryantia; s__metagenome",0.740157633715216
"Xa3dbc6971d5d0aed23f28b06d481a40a","d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014",0.999999978607994
"X118f9835353a74dd068446fa8b0435ad","d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014; s__uncultured_bacterium",0.969140216452332
"Xc75582e1dd47aef98992842107caa37a","d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospira; s__uncultured_bacterium",0.802755686563559
"Xcb47a765c4518ef21655eda174f2aacc","d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus",0.99999987536654
"X68493fb6ce8697deb671280172f1aad4","d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014; s__uncultured_bacterium",0.744500253489296
"Xff4ea8031db50f68006cc56c7a40f13d","d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Subdoligranulum",0.998803993536996
"Xf0da39d2398e1e5c30a926948002aa89","d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_vadinBB60_group; f__Clostridia_vadinBB60_group; g__Clostridia_vadinBB60_group; s__gut_metagenome",0.99999185685647
"X16ff1fd33b3a1998e09dbce6e1993700","d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Incertae_Sedis; s__uncultured_organism",0.708258928813964
"X3591765558cef2d1b0484a197840d423","d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium",0.999719613826221
